timedelta,n_tokens_title,n_tokens_preview,preview_subjectivity,n_tokens_content,prop_non_stop,prop_unique_non_stop,num_imgs,num_hrefs,n_tokens_cross,subjectivity_cross,content_cross,subcategory1_Attractions,subcategory1_Australia,subcategory1_Beauty & Wellness,subcategory1_Food Guides,subcategory1_Malaysia,subcategory1_Sales & Promotions,author_category_100 to 200 posts,author_category_More than 200 posts,0,1,2,3,4,0,1,2,3,4,0,1,2,3,4
468,17,14,0.8,1693,1.2128801431127012,0.32608695652173914,8,34,402934,0.10148465171192445,147.14599645847036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.342033,1.8408053,6.5557227,5.978357,4.7133946,9.993149,4.232735,5.511072,6.898372,4.9766345,5.290631,2.1673524,1.9413067,6.533649,5.0349565
1300,14,31,0.5708333333333334,2430,1.116728318947801,0.3375,46,63,1054620,0.21971891324431014,162.5145884970768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.78512,4.2308173,7.7121186,4.8609657,5.0671234,11.63884,4.45469,7.030521,3.8125749,4.5959253,3.2918112,0.38181534,1.4140494,5.471697,4.742696
306,19,19,0.6333333333333333,2105,1.070555032925682,0.2765399737876802,25,12,759905,0.13558723526130928,158.398194517347,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0491242,2.6680386,6.869922,6.6200547,5.5671835,9.284534,3.9054744,5.1493044,6.5841117,4.3864164,10.132283,4.319598,2.5286608,6.38555,5.2239375
301,16,9,0.0,2309,1.1095772217428819,0.3176605504587156,21,34,332496,0.0,166.16482746451925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.018348,4.590273,8.137848,4.3878875,5.1546674,10.195702,5.1363873,6.2084227,5.1704025,5.703231,5.360522,1.1196716,1.5020031,5.665286,4.7790637
1037,14,26,0.0,1141,0.8957597173144877,0.3530864197530864,6,13,415324,0.0,61.59289763890796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5015125,3.3619094,7.089022,4.683747,5.109649,9.746229,4.13349,5.853585,5.1168814,4.1090107,8.725154,2.9663813,2.1944406,6.0768785,4.5279365
958,16,22,0.5,1210,1.0341951626355297,0.3224489795918367,14,41,425920,0.12708223104056432,79.77375249853027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.207678,3.736033,7.431866,6.5703497,6.2732444,10.192229,4.544077,5.062332,5.42006,5.2318134,8.997775,3.1571069,2.1703126,6.17777,5.277525
594,13,19,1.0,1733,1.1585081585081585,0.3294701986754967,10,12,428051,0.11929077191245337,122.59377254547576,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.056207,4.6492257,8.1511,6.753787,5.4061165,3.7399228,0.119655274,4.3953924,4.408238,5.628149,6.243952,2.4581242,1.5771809,6.608383,5.7086215
489,17,26,0.6,430,1.2144638403990025,0.39094650205761317,6,10,190060,0.28639285714285717,47.545097257653055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.172754,4.670674,8.133972,4.680422,5.412159,10.702849,4.064828,6.1158237,5.1687884,3.9811924,4.4200864,1.7140085,1.5175779,6.6906934,4.9190683
116,15,13,0.0,764,1.0913978494623655,0.36470588235294116,6,9,148980,0.0,52.36349238241113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.059071,4.1505575,7.397217,5.107042,6.5642505,6.654178,2.4126797,5.6444874,4.309892,5.2481737,8.304629,3.29982,1.5721443,6.6310654,6.0072627
574,19,31,0.5127777777777778,1507,0.9027415143603134,0.31150442477876106,10,6,887623,0.15834771995119223,44.56326893688718,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.972408,4.174405,7.405067,5.0052114,6.4687243,11.440262,3.7619607,6.371015,4.8031096,4.259815,8.248312,3.0366795,1.7805722,6.3269324,5.2053685
1224,20,19,0.25,1891,1.0448,0.26804123711340205,26,1,718580,0.014424775156412927,84.72182035169513,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.740397,3.9909234,7.2938385,5.987215,7.0036154,10.802451,4.6864,6.0034757,6.9341884,5.617164,11.033904,3.8330534,1.9544914,6.1250963,5.26152
1341,16,31,0.35,1731,1.1568855316676352,0.32664756446991405,32,20,858576,0.0,177.11224664843692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.4823713,1.636092,6.6513753,4.7291417,3.9526293,9.685762,4.182212,6.6552215,4.3625402,4.407918,2.8625371,0.0015173563,1.511793,5.0673966,4.486221
911,16,22,1.0,1621,1.0970333745364649,0.3248811410459588,16,5,570592,0.566495413909207,187.33589666472344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6735616,2.3929172,6.9720125,6.0552106,4.813775,7.804785,2.0695992,5.7273393,4.596174,5.7211976,0.63970083,-0.4665142,1.8873545,4.805515,4.334108
964,14,24,0.6904761904761905,1902,1.112750263435195,0.3169877408056042,16,62,639072,0.24326837545720284,251.61043501466048,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.601412,4.5240397,8.20298,4.206762,4.672306,11.42472,4.571928,6.6495204,3.4419074,4.4051867,7.7079964,2.6317883,1.9450291,6.1362348,5.251441
32,15,6,0.0,1372,1.1122599704579026,0.3813868613138686,15,47,123480,0.0,85.88458355167005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.946223,4.720362,7.8413796,7.02176,6.2366686,5.9568224,1.0491601,5.0642138,4.350777,5.8947225,-2.9702313,-0.48530677,2.4981272,4.9083953,4.233385
1276,18,21,0.9,1389,1.2441002949852507,0.4161849710982659,14,23,525042,0.0,73.37719704303676,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.7895708,1.2290299,6.341561,5.88127,4.262724,4.4921193,0.34373283,4.9789076,3.8256688,5.8349404,-1.01907,-0.37546188,2.2383833,5.0716286,4.334595
643,18,22,0.7,1353,1.0969425801640567,0.3302752293577982,9,23,535788,0.30048344017094014,170.6303257221908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6578107,2.3596988,6.89493,6.3914413,5.4336004,9.309909,4.4407787,5.6527104,5.8649254,4.3376775,7.1538844,3.0291998,2.3562784,6.408909,4.613281
369,17,23,0.475,1821,1.1305075292805353,0.37535410764872523,16,36,712011,0.10489550167574353,-39.35162158107409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.015618,3.250726,7.608905,5.527016,5.158139,9.20161,3.2492151,5.4861927,6.434855,5.0236087,-0.3648997,-0.641196,2.0123394,4.732836,4.418965
802,15,28,1.0,1594,1.097591888466413,0.28078817733990147,10,9,669480,0.0,75.76202758689656,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.954326,4.3434057,7.5571756,6.289435,6.185125,7.115126,2.6594734,5.2968755,5.186987,5.3093233,11.768207,4.670896,2.3750355,6.215856,5.6454616
199,18,21,0.35,975,1.1239495798319328,0.34451901565995524,22,14,368550,0.04660330872830871,39.99292335783201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.177823,5.1630297,8.020459,5.8169403,6.1540194,11.257579,5.289164,6.6758046,5.6964073,5.822133,4.1808834,1.3180643,1.1487148,6.4700165,5.087982
587,11,24,0.75,1238,1.151440329218107,0.3193116634799235,6,7,326832,0.3777269122629945,85.2720543259593,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.074771,4.920053,7.591994,5.2438955,6.211256,10.910959,4.335875,7.1091604,4.4601636,4.5632396,10.917296,4.278933,1.8039175,6.4677186,6.118717
684,12,31,0.45,2622,1.1492366412213741,0.31046119235095615,30,10,975384,0.21589271625810083,198.03258930761234,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.218041,5.6787376,8.059929,6.014262,6.4620667,7.5465684,2.3362148,5.273001,4.5854487,5.3310814,7.7672515,3.2840228,1.7506429,6.6274004,5.3107266
868,16,25,0.0,1532,1.0727868852459017,0.3044315992292871,11,10,612800,0.0,101.69173814997473,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.706415,4.44018,7.8235054,6.9593287,6.416962,11.291529,4.671432,5.4705606,5.4348664,5.068176,11.712692,4.6608186,1.9526157,6.3462973,6.0176835
256,18,21,0.7666666666666667,1674,1.0166073546856464,0.3053435114503817,10,1,632772,0.2985664032469587,146.06599401972113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.70038,3.9250522,7.2949104,5.831351,6.948251,10.240808,3.8464518,6.739388,4.389405,5.326233,11.638595,4.6968765,2.4578092,6.250626,5.8491373
1141,15,14,0.5,1872,1.1870270270270271,0.3458755426917511,24,41,393120,0.13352434017595297,104.33567935895749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2740393,2.9879496,7.178021,5.0435767,4.4648333,9.192702,3.6578648,5.137584,6.6871543,5.2909484,5.3544307,1.1502575,1.8318084,5.5161104,4.4990573
417,12,31,0.2,1027,1.0916256157635469,0.3550561797752809,6,1,382044,0.01926215659340659,17.03224905322155,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.083672,5.399324,7.8010073,6.257804,6.496949,7.3942137,1.8535916,5.1383176,5.2662315,5.524139,5.927493,1.8655413,1.4341754,6.1271195,5.598696
389,17,27,0.0,1112,1.083725305738476,0.3414043583535109,17,51,510408,0.0,101.38993581596498,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.777977,3.5640576,7.983412,5.532213,4.7914968,11.025156,3.9614086,6.7068954,3.8893747,5.065952,8.830046,2.7246618,1.6438284,6.051099,4.779502
474,12,24,0.5,1714,1.072505800464037,0.3357142857142857,4,23,493632,0.020296516754850093,64.12814409357706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.172584,4.601514,8.281682,5.1856446,5.2513537,11.284618,3.7435908,5.75551,5.4076114,4.556069,1.9245044,0.39988703,1.6542397,5.7275753,5.1237683
1257,15,28,0.4,1980,1.0736414423565261,0.35344827586206895,31,50,831600,0.06800283457910578,-53.01118364932726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.870502,3.66305,8.168806,5.3192897,4.3955007,6.0201006,1.4004965,4.925995,4.9149156,5.6536837,0.5004737,-0.49373832,1.7464051,4.909809,4.7102637
602,18,9,0.0,1198,1.0488215488215489,0.35095137420718814,10,16,194076,0.0,75.85980990359505,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.1499586,3.0620928,7.0594,6.299305,5.7655554,10.61005,5.166326,6.5101047,5.125089,5.5444307,10.052206,4.4300976,2.015876,6.603972,5.7568326
563,16,23,0.9,971,1.1154661016949152,0.45064377682403434,7,34,357328,0.0,114.18886687845568,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.097056,1.4407918,6.569808,4.8125243,4.043451,5.603492,0.84809226,5.163461,4.110033,5.7999253,-1.0314355,-0.6627122,2.1381931,4.7829347,4.409436
1034,13,23,0.0,1725,1.1416861826697893,0.29675425038639874,1,18,515775,0.0,86.54829704515548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.943646,2.333882,6.8558865,5.517838,4.5909095,5.4421883,1.2722292,4.8326426,4.665866,5.8529587,8.382893,2.9794264,1.7027225,6.3754716,5.7834272
438,14,22,0.5,1466,1.1368638239339752,0.32037037037037036,12,13,451528,0.17019461577748085,137.15527569934704,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.802803,4.073198,8.136409,6.2395344,4.7690706,10.540839,3.55265,5.3294735,6.956116,4.3722787,9.137091,3.9506323,2.0727081,6.515836,5.056758
880,16,22,0.4,1609,1.095619987661937,0.273972602739726,13,17,566368,0.058989364858377594,159.24672223689015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.701376,4.1933637,7.943845,5.2665057,4.870206,10.393693,4.8599796,5.2992454,6.0630493,5.5840845,12.088211,4.6055784,2.025223,6.23605,6.0183463
1111,16,24,0.40079365079365076,1753,1.0774971297359357,0.27719821162444114,15,5,673152,0.10505709518478333,51.64450853204154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.335354,2.9220908,7.1783066,5.9898148,4.6883802,7.068378,2.202573,5.234593,4.367761,5.515859,10.235093,3.7271426,2.6492205,5.953707,4.276664
384,17,20,0.3333333333333333,1363,1.0841949778434268,0.324853228962818,8,3,463420,0.05187431357223025,49.3817902178192,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.343519,2.331862,6.708338,5.444031,4.937886,10.456523,3.872475,5.239657,6.766375,4.6214466,11.860253,4.8280034,1.867583,6.5371213,6.4321904
32,14,23,0.29285714285714287,1884,1.1077333333333332,0.32653061224489793,12,30,606648,0.04034340846228598,136.013654834257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.042209,3.0794349,7.576071,4.8074994,4.3409524,11.836347,4.8359175,5.9752083,4.680913,4.6410933,9.628323,4.0555778,2.1533659,6.40424,5.154176
490,17,24,0.35,1317,1.0097014925373133,0.3104089219330855,7,11,537336,0.0,110.5233715013236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.721055,5.300434,7.925784,6.206266,5.933181,7.1293073,2.4469945,5.382535,5.20533,5.3631816,10.770918,4.2255363,1.8374913,6.4345126,6.0904503
663,17,22,0.26785714285714285,1695,1.1692216981132075,0.337228714524207,14,49,633930,0.024259959404946296,177.14025604306315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.92553,3.5954883,7.451217,4.3219976,4.7506595,6.8621364,2.0181634,5.2515535,4.2895575,5.6128807,7.6456056,3.3434234,1.8164582,6.733961,5.729166
106,16,11,0.45454545454545453,1216,1.138218151540383,0.38336713995943206,14,25,214016,0.0,61.0299944979116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1863985,4.424988,8.007806,7.0864754,5.804122,6.597487,1.8447605,5.035676,5.28639,5.408793,3.4690437,0.40639892,1.4948525,5.3823175,4.7209415
22,18,10,0.0,1156,1.0598591549295775,0.3913978494623656,11,24,208080,0.0,94.96233587967072,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.879858,2.9467487,7.1209393,6.160679,5.524545,5.2136965,0.70882654,5.163589,3.8666406,5.746532,-0.030791914,-0.32959786,2.1108866,4.9834685,4.301472
284,17,25,0.6,1488,0.9111556446225785,0.29770992366412213,10,2,632400,0.1442197288945077,113.53492828658342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.711411,4.791824,7.6906815,4.757136,5.997214,8.989322,3.3132625,5.8078403,5.9294457,4.54673,10.592591,3.821023,2.696196,5.8864126,4.4690814
686,18,24,0.0,1713,1.0686217008797654,0.3735294117647059,16,41,740016,0.0,154.20070010730547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.029596927,0.1645388,5.776169,5.3512344,3.4240482,2.1316233,-0.36190075,4.0237107,4.5014534,5.6253095,-1.7148131,-0.4101692,2.3578763,5.0369153,4.2633333
1118,15,26,0.0,1335,1.0397897897897899,0.3306930693069307,8,21,520650,0.0,109.04028279788146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0146043,0.33311492,6.0246778,5.206744,3.5594063,4.894639,1.0122354,4.7076206,4.771527,5.6930704,10.623617,4.2226095,2.0028825,6.396423,5.8401866
823,16,25,0.2,2219,1.195475113122172,0.3031446540880503,37,0,887600,0.022050658561296857,350.9545058476723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2226515,4.0065393,7.596008,6.6063123,6.109917,10.176991,4.080607,5.0267067,6.61538,5.5072756,7.285211,2.9969347,1.9530262,6.4575386,5.241623
1131,19,12,0.06666666666666667,454,1.020501138952164,0.4148471615720524,4,1,103512,0.008912806714075211,40.23270081214325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.473752,4.590222,7.738006,5.993068,6.705956,11.527809,4.652027,6.988823,4.0040536,5.1539607,11.306031,4.0838737,1.8414028,6.286926,5.223732
667,16,11,0.95,1392,1.2334062727935813,0.36017897091722595,7,17,244992,0.35228950023191097,22.644810422718223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.146511,5.044794,8.328477,5.1569257,4.970994,11.286559,4.8516116,7.5909276,3.6249967,4.614058,4.879975,1.4084597,1.8200996,5.8626075,5.2425866
424,18,8,0.5625,1524,1.03172504957039,0.2743362831858407,10,16,219456,0.0,129.62284920495915,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.053447,4.3548927,8.47937,5.6471024,4.352322,9.262135,4.036787,4.922256,6.526299,4.252513,11.910573,4.0768,2.2308412,5.9502797,5.7240252
132,18,8,0.8,315,0.9,0.3716216216216216,3,2,45360,0.30594708994709,30.13300999412111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.792897,1.7595066,6.6827955,5.7853155,4.629145,11.34715,4.133094,4.9511533,5.841446,5.622035,5.9422064,1.9265479,1.5676713,5.93288,4.4772887
452,16,25,0.5,1981,1.131767109295199,0.32791728212703103,39,49,792400,0.0,108.18363957129978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.197903,5.1591144,7.5857196,5.5573564,6.5918384,9.656983,4.2446713,5.2467294,5.882541,5.65958,7.8510404,2.3448145,1.579518,6.0368705,4.4373403
1128,15,24,0.0,1822,1.0920043811610076,0.27719821162444114,10,22,655920,0.0,42.03345669082613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.237451,4.5761714,8.188782,4.2310996,4.598287,6.281966,1.3410254,5.518512,3.8397706,5.6866765,10.296938,4.4409323,1.8982613,6.5405526,5.937814
995,14,22,0.65,1711,1.1445497630331753,0.34285714285714286,10,28,526988,0.11269180652006165,240.9376217385931,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.8686495,5.22654,7.8948855,6.5208144,6.542135,10.643549,4.8453336,6.4981337,6.2460833,5.5605297,4.410731,1.0423092,1.6630905,5.6352725,5.162785
605,16,23,0.0,530,1.0138339920948616,0.3228346456692913,4,11,195040,0.0,44.927389145762476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.726952,5.157374,7.761379,4.6481423,6.4473014,4.6490884,0.64774954,5.0411925,4.104712,5.686947,11.161841,3.8499436,2.1061,6.1654353,4.7805853
71,14,10,0.0,1268,1.1576433121019107,0.40190476190476193,11,22,177520,0.0,145.00173983768735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28894407,0.26816002,5.863371,5.425578,3.5378046,9.302184,3.8786979,5.341249,7.2909484,5.1341553,-1.7532997,-0.46249878,2.3484278,4.977067,4.253713
1219,16,29,0.16666666666666666,2250,1.0353200883002207,0.24555903866248693,14,22,1044000,0.05986228146145238,33.426745133449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.086464,4.676391,8.40575,6.3839607,5.0856524,10.19403,5.0292144,6.1046615,4.2049,5.2727566,11.759017,4.405885,2.213314,6.1697783,5.270664
396,16,11,0.45454545454545453,713,1.0485714285714285,0.3712374581939799,5,2,125488,0.08976078744378625,68.42788352399106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.640415,4.7515483,7.55123,6.645747,7.1466093,9.709522,3.9505336,4.7844687,7.019867,4.269746,10.763183,4.416501,1.7488858,6.582235,6.063262
543,16,20,0.75,502,1.09915611814346,0.4256198347107438,4,14,160640,0.36405433646812957,16.58547105472627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.473956,4.583914,7.37517,6.211703,6.750728,9.548874,3.9211242,6.418877,5.428748,4.6726,7.089793,2.4075468,1.6641365,6.019256,4.9558825
839,16,30,1.0,4308,1.137923094635045,0.2649332396345748,34,62,2067840,0.0,400.6170210435256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2618508,1.1715333,6.528671,4.88848,3.5225663,3.5331411,0.058685657,4.5340886,4.245639,5.848715,3.0808465,1.0736302,1.5215609,6.3364964,5.0750084
845,16,17,0.25,1220,1.1446280991735538,0.32270916334661354,18,2,331840,0.0,65.92235462153597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.306774,4.9965353,7.651831,5.5740647,6.843555,11.248832,5.4154387,6.1928205,5.5387516,5.150649,11.354767,4.509721,1.8297063,6.3737946,6.059902
705,15,23,0.3939393939393939,1003,1.1746192893401015,0.3378995433789954,11,5,346035,0.07221713193137762,63.674874119626956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.282882,5.137444,7.71198,6.1386757,7.0412707,11.29186,4.1846046,6.049236,4.873238,5.4953027,8.9079,3.8597548,1.7645441,6.8681912,6.025404
391,17,22,0.0,1861,1.1126684636118598,0.35209424083769636,28,19,696014,0.0,153.3731129026239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9919252,2.3694909,7.293486,5.305964,4.087076,9.896155,4.1507015,6.2353497,5.0307813,3.5301747,0.60906947,-0.6408975,1.7679329,4.659688,4.3949246
152,17,12,0.0,2552,1.1077164120642382,0.37257438551099614,35,46,520608,0.0,279.62398483692937,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.4408574,2.6555104,6.816462,6.301802,5.870614,4.890679,1.1807209,4.7356973,4.5801253,5.8345146,0.9218453,-0.26163223,1.9350389,4.9541492,4.3615994
610,19,24,0.8666666666666667,1481,1.0553679945982444,0.32695984703632885,8,24,675336,0.24229030424581063,133.46222409406315,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.041229,4.027443,7.4367127,4.771894,6.2437463,11.796209,4.393205,7.1498365,4.7620645,4.631786,10.266654,3.8555067,2.1206133,6.4697566,5.634469
82,13,11,0.16666666666666666,1850,1.0639344262295083,0.337248322147651,17,25,264550,0.0,34.85556230896364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.867412,4.9027634,8.0006075,6.283039,6.482743,7.3367167,1.8569958,5.008493,5.388993,5.5938635,7.46612,3.0511105,1.5357077,6.705419,6.036999
672,17,20,0.0,1833,1.08,0.36923076923076925,8,31,623220,0.0,126.14066868311437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7997303,2.3615382,7.2750483,5.399627,4.1290917,10.333148,4.9905443,5.969698,4.957466,5.6569886,0.8689076,0.35700348,1.9029616,5.859196,4.989206
1172,15,17,1.0,898,1.1634285714285715,0.3490566037735849,15,11,228990,0.32418608177536773,63.14115191040927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.434172,4.2568064,8.370721,5.076249,4.40924,9.265655,3.7463658,5.893149,6.818245,5.0686693,10.857322,3.3372278,2.1862316,5.8871393,4.565628
448,17,31,0.8666666666666667,2005,1.1044399596367305,0.31676136363636365,20,37,1056635,0.08103406218692838,209.27940153836767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.106984,1.6056306,6.6488037,5.3620796,4.226712,6.212412,1.6743056,5.251061,4.0246754,5.8153753,5.5592804,2.0463238,1.6466589,6.589129,4.7447653
341,22,15,0.0,1932,1.074495602690119,0.284329563812601,11,13,637560,0.0,35.19650904801189,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.1849174,2.4528406,6.8047514,5.712807,5.324586,4.998081,0.8424501,5.0897317,3.7806475,5.7499104,7.148261,2.706572,2.2695851,6.177155,5.21583
685,14,21,0.4,1446,1.0676901605024425,0.3173277661795407,13,6,425124,0.0,131.07690918012102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.43708,3.9493854,7.493281,5.62446,6.126353,10.643627,4.6372075,6.06839,6.8998227,5.586339,7.8704286,3.3023503,1.8193572,6.329139,5.367872
670,18,31,0.05,2061,1.2665692007797271,0.27596439169139464,17,23,1150038,0.0,110.89599419634271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.374235,4.2549667,7.363466,5.500202,6.2678194,10.212033,4.9052925,6.0783477,4.6014295,4.643833,11.860097,4.7005796,1.8373902,6.4757876,6.1209927
687,15,22,0.0,1347,1.2387048192771084,0.28793774319066145,6,8,444510,0.0,81.35728637501155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.067141,5.209176,7.887178,5.2900276,6.594205,7.4497037,2.3885484,5.273211,4.459179,5.5385704,11.976343,4.6148124,1.7384435,6.4517303,6.3484225
540,13,23,0.8,1960,1.0837615621788284,0.3229706390328152,5,10,586040,0.18574365015181346,132.55931968669944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1329374,3.636481,7.2306943,5.5320053,5.108644,9.487487,4.552454,6.123534,5.383236,4.197632,5.6217637,2.2158885,1.5052501,6.6428804,5.6794786
662,18,25,0.5666666666666668,1359,1.030438010393467,0.2845849802371542,6,17,611550,0.17806255914741695,116.01886292847502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.294974,4.5640864,7.324767,6.097681,6.755674,7.098966,2.7372568,5.1790137,4.860069,5.5336013,10.371687,4.281868,2.0584536,6.0650535,5.432273
592,11,10,0.0,1313,1.0555127216653817,0.3157894736842105,9,14,144430,0.0,65.28382231453978,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.029376,3.8941116,7.330388,4.5367413,5.37593,5.535301,0.730702,5.1620507,4.181623,5.7475696,5.1830096,1.2812588,1.5236806,5.8918133,4.9185057
599,18,27,0.25,1209,1.0923593618807725,0.3508771929824561,12,6,587574,0.0,128.18275340010024,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.718964,1.7792408,6.634441,5.337956,4.690013,9.87411,3.1675751,5.970225,6.671431,4.191504,2.8874705,0.8306268,1.5962218,6.080734,4.8394127
592,18,31,0.10555555555555556,1287,1.10055423594616,0.3154639175257732,5,17,718146,0.0,60.15555055697338,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.352527,4.32684,7.6763124,5.04514,6.1872463,11.37002,3.8906863,6.3674574,5.1878195,5.3547935,9.754514,3.6016889,1.5383316,6.4379015,5.929278
158,14,9,0.0,2558,1.1296368606013276,0.2969094922737307,24,27,322308,0.0,189.3388379919771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.147837,4.8146253,7.8880677,6.449913,6.0996966,2.1094942,-0.4379616,4.10822,4.3651724,5.6829114,4.1911135,1.0512007,1.4689867,5.94263,5.050043
664,16,20,0.0,1464,1.0688231245698554,0.30868761552680224,8,3,468480,0.0,54.145896795112115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.399824,3.9977634,7.6659784,4.4151,5.1662993,11.057907,3.996554,6.829885,5.73724,4.068599,8.793625,3.3303013,1.6020944,6.468245,5.5014677
459,15,23,0.6,1468,1.052090472926662,0.2834507042253521,1,1,506460,0.16983428571428572,116.11839301823925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.135959,5.1838603,8.375355,5.4143114,5.1115556,11.492015,3.8749876,5.9715223,5.1630163,4.892952,11.894817,4.200631,2.1541214,6.0788198,5.81457
298,16,22,0.3333333333333333,1113,1.1297640653357532,0.34415584415584416,9,13,391776,0.12096583496412262,85.73947660104209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.192217,5.4684296,7.73874,4.984741,6.6486726,5.489973,1.0687246,4.900106,4.6452994,5.54566,4.857117,1.6016243,1.4543346,6.440282,4.840393
